target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 360334556,360334556,100,100,12.91,188.2571,-74.1408,3,3,,,,,UNKNOWN,5,999.0,2214
TIC 320732776,320732776,100,100,12.93,174.8659,-63.493,3,2,,,,2294.42,UNKNOWN,5,999.0,2215
TIC 280378653,280378653,100,100,12.95,170.736,-61.5518,3,2,3122.0,,,3894.27,UNKNOWN,5,999.0,2216
TIC 990412647,990412647,100,100,12.96,191.9509,-54.526,3,1,,,,109.15,UNKNOWN,5,999.0,2217
TIC 253360354,253360354,100,100,12.98,196.1607,-59.8493,3,1,,,,,UNKNOWN,5,999.0,2218
TIC 312743439,312743439,100,100,12.99,201.6918,-59.9371,3,4,4193.0,,,187.91,UNKNOWN,5,999.0,2219
TIC 333822609,333822609,100,100,12.99,182.2419,-51.5054,3,1,3207.0,,,116.676,UNKNOWN,5,999.0,2220
TIC 307099276,307099276,100,100,13.0,179.5245,-60.774,3,2,8232.0,,,1196.03,UNKNOWN,5,999.0,2221
TIC 369743686,369743686,100,100,13.01,192.2194,-64.7698,3,3,3216.0,,,96.6073,UNKNOWN,5,999.0,2222
TIC 253451458,253451458,100,100,13.03,196.8531,-54.4605,3,1,,,,109.582,UNKNOWN,5,999.0,2223
TIC 314013231,314013231,100,100,13.04,184.0443,-66.0551,3,3,,,,1181.83,UNKNOWN,5,999.0,2224
TIC 333574231,333574231,100,100,13.04,181.8523,-52.2037,3,1,,,,566.735,UNKNOWN,5,999.0,2225
TIC 318724462,318724462,100,100,13.06,204.54,-63.3794,3,4,,,,5097.94,UNKNOWN,5,999.0,2226
TIC 248246284,248246284,100,100,13.07,195.0009,-45.2306,3,1,3449.0,,,133.324,UNKNOWN,5,999.0,2227
TIC 319806044,319806044,100,100,13.08,174.4957,-61.4711,3,2,3226.0,,,6817.48,UNKNOWN,5,999.0,2228
TIC 284505642,284505642,100,100,13.09,233.5858,-59.2763,4,1,,,,,UNKNOWN,5,999.0,2229
TIC 384386061,384386061,100,100,13.13,249.3687,-80.9741,4,2,,,,,UNKNOWN,5,999.0,2230
TIC 92456967,92456967,100,100,13.14,172.9485,-51.6927,2,1,3872.0,,,121.361,UNKNOWN,5,999.0,2231
TIC 35542908,35542908,100,100,13.15,224.9539,-59.4197,3,4,4724.0,,,271.922,UNKNOWN,5,999.0,2232
TIC 450685690,450685690,100,100,13.17,186.7845,-62.1994,3,2,3244.0,,,105.047,UNKNOWN,5,999.0,2233
TIC 273218137,273218137,100,100,13.19,179.047,-48.6675,2,2,,,,533.911,UNKNOWN,5,999.0,2234
TIC 163262555,163262555,100,100,13.2,173.0746,-47.4963,2,1,,,,417.58,UNKNOWN,5,999.0,2235
TIC 361386128,361386128,100,100,13.2,193.0615,-72.9138,3,3,,,,451.778,UNKNOWN,5,999.0,2236
TIC 990615132,990615132,100,100,13.22,189.8074,-54.9137,3,1,,,,128.649,UNKNOWN,5,999.0,2237
TIC 387791274,387791274,100,100,13.23,217.3018,-62.0538,3,4,,,,1517.54,UNKNOWN,5,999.0,2238
TIC 379335877,379335877,100,100,13.25,181.1101,-63.5506,3,2,,,,8835.42,UNKNOWN,5,999.0,2239
TIC 418567812,418567812,100,100,13.27,224.0017,-59.6431,3,4,4722.0,,,282.426,UNKNOWN,5,999.0,2240
TIC 166235903,166235903,100,100,13.28,192.5701,-51.5104,3,1,3305.0,,,109.881,UNKNOWN,5,999.0,2241
TIC 457238246,457238246,100,100,13.28,203.3644,-58.6634,3,4,,,,110.038,UNKNOWN,5,999.0,2242
TIC 316379427,316379427,100,100,13.29,171.9313,-62.1216,3,2,,,,3916.98,UNKNOWN,5,999.0,2243
TIC 46807139,46807139,100,100,13.3,230.7896,-58.7268,4,1,7145.0,,,3154.91,UNKNOWN,5,999.0,2244
TIC 314906017,314906017,100,100,13.3,202.7763,-61.3769,3,4,3753.0,,,111.251,UNKNOWN,5,999.0,2245
TIC 320994166,320994166,100,100,13.31,175.2041,-65.0269,3,2,,,,14728.3,UNKNOWN,5,999.0,2246
TIC 414676026,414676026,100,100,13.31,223.0937,-59.6394,3,4,,,,,UNKNOWN,5,999.0,2247
TIC 1034607753,1034607753,100,100,13.31,206.3197,-58.3335,3,4,,,,119.423,UNKNOWN,5,999.0,2248
TIC 48877679,48877679,100,100,13.32,163.1285,-35.6537,2,4,,,,612.751,UNKNOWN,5,999.0,2249
TIC 447976172,447976172,100,100,13.32,157.9136,-48.9941,2,1,,,,481.009,UNKNOWN,5,999.0,2250
TIC 72504752,72504752,100,100,13.33,187.7129,-44.6184,2,2,,,,691.779,UNKNOWN,5,999.0,2251
TIC 328218400,328218400,100,100,13.36,210.9017,-61.2285,3,4,,,,2597.62,UNKNOWN,5,999.0,2252
TIC 333483112,333483112,100,100,13.37,181.7225,-50.8563,2,2,3217.0,,,113.416,UNKNOWN,5,999.0,2253
TIC 1205900195,1205900195,100,100,13.37,244.1549,-71.8859,4,2,,,,138.263,UNKNOWN,5,999.0,2254
TIC 992730615,992730615,100,100,13.39,192.5697,-51.5109,3,1,3212.0,,,110.95,UNKNOWN,5,999.0,2255
TIC 164582436,164582436,100,100,13.4,191.9131,-50.8882,3,1,,,,661.54,UNKNOWN,5,999.0,2256
TIC 359403471,359403471,100,100,13.4,201.422,-56.0074,3,1,5613.0,,,494.931,UNKNOWN,5,999.0,2257
TIC 54416077,54416077,100,100,13.43,162.0627,-33.4129,2,4,,,,,UNKNOWN,5,999.0,2258
TIC 416507299,416507299,100,100,13.43,223.351,-59.6837,3,4,,,,,UNKNOWN,5,999.0,2259
TIC 423521863,423521863,100,100,13.43,169.1177,-21.516,1,2,,,,549.128,UNKNOWN,5,999.0,2260
TIC 438443683,438443683,100,100,13.43,195.157,-62.6003,3,3,,,,,UNKNOWN,5,999.0,2261
TIC 328767492,328767492,100,100,13.47,210.9608,-65.8049,3,4,3272.0,,,192.461,UNKNOWN,5,999.0,2262
TIC 296670796,296670796,100,100,13.48,223.9779,-61.0631,3,4,,,,,UNKNOWN,5,999.0,2263
TIC 313972900,313972900,100,100,13.51,202.2935,-62.6723,3,4,3213.0,,,183.047,UNKNOWN,5,999.0,2264
TIC 394798996,394798996,100,100,13.52,202.4138,-72.6511,3,3,,,,171.808,UNKNOWN,5,999.0,2265
TIC 383405593,383405593,100,100,13.55,184.0131,-63.9957,3,2,3140.0,,,104.315,UNKNOWN,5,999.0,2266
TIC 343306699,343306699,100,100,13.56,206.2822,-70.9223,3,3,,,,,UNKNOWN,5,999.0,2267
TIC 82700207,82700207,100,100,13.57,169.6849,-53.6097,2,1,,,,134.514,UNKNOWN,5,999.0,2268
TIC 933109338,933109338,100,100,13.59,169.6841,-53.6095,2,1,,,,133.181,UNKNOWN,5,999.0,2269
TIC 1005645755,1005645755,100,100,13.6,202.4142,-72.6507,3,3,,,,184.561,UNKNOWN,5,999.0,2270
TIC 380335616,380335616,100,100,13.61,257.3285,-68.6022,4,4,,,,886.939,UNKNOWN,5,999.0,2271
TIC 456962262,456962262,100,100,13.62,201.4732,-59.1813,3,4,,,,,UNKNOWN,5,999.0,2272
TIC 308630840,308630840,100,100,13.63,184.2217,-62.9346,3,2,3194.0,,,107.817,UNKNOWN,5,999.0,2273
TIC 401947546,401947546,100,100,13.63,220.3709,-61.9912,3,4,4739.0,,,336.502,UNKNOWN,5,999.0,2274
TIC 1046897649,1046897649,100,100,13.63,202.4126,-53.3503,3,1,,,,141.354,UNKNOWN,5,999.0,2275
TIC 328474466,328474466,100,100,13.64,190.6903,-69.0643,3,3,3626.0,,,114.585,UNKNOWN,5,999.0,2276
TIC 995047195,995047195,100,100,13.66,182.065,-50.777,2,2,3194.0,,,116.939,UNKNOWN,5,999.0,2277
TIC 457367358,457367358,100,100,13.68,206.0176,-58.9622,3,4,3869.0,,,187.704,UNKNOWN,5,999.0,2278
TIC 401283890,401283890,100,100,13.69,187.9855,-50.5476,3,1,,,,32.8016,UNKNOWN,5,999.0,2279
TIC 409013363,409013363,100,100,13.69,213.7422,-54.4676,3,4,,,,489.814,UNKNOWN,5,999.0,2280
TIC 412944656,412944656,100,100,13.69,204.6817,-55.9535,3,4,3291.0,,,135.29,UNKNOWN,5,999.0,2281
TIC 380829837,380829837,100,100,13.7,269.9165,-62.0473,4,4,,,,608.578,UNKNOWN,5,999.0,2282
TIC 333122267,333122267,100,100,13.71,180.946,-53.4017,3,2,3175.0,,,112.316,UNKNOWN,5,999.0,2283
TIC 167220199,167220199,100,100,13.72,193.0923,-49.599,3,1,,,,,UNKNOWN,5,999.0,2284
TIC 307695288,307695288,100,100,13.72,179.9595,-63.0219,3,2,,,,9669.15,UNKNOWN,5,999.0,2285
TIC 309988749,309988749,100,100,13.72,184.9069,-62.6728,3,2,,,,,UNKNOWN,5,999.0,2286
TIC 315790457,315790457,100,100,13.72,203.0493,-61.5453,3,4,3299.0,,,176.49,UNKNOWN,5,999.0,2287
TIC 365470781,365470781,100,100,13.72,273.5891,-61.8018,4,4,,,,524.273,UNKNOWN,5,999.0,2288
TIC 343418249,343418249,100,100,13.73,206.154,-69.4679,3,3,3136.0,,,75.5792,UNKNOWN,5,999.0,2289
TIC 308469496,308469496,100,100,13.74,184.3132,-60.6482,3,2,,,,,UNKNOWN,5,999.0,2290
TIC 410562828,410562828,100,100,13.74,214.1735,-54.995,3,4,,,,141.179,UNKNOWN,5,999.0,2291
TIC 434801330,434801330,100,100,13.76,192.4992,-65.7411,3,3,,,,708.343,UNKNOWN,5,999.0,2292
TIC 135159743,135159743,100,100,13.78,185.6149,-38.24,2,2,,,,595.926,UNKNOWN,5,999.0,2293
TIC 151735351,151735351,100,100,13.8,167.2875,-41.8922,2,4,,,,,UNKNOWN,5,999.0,2294
TIC 429153556,429153556,100,100,13.81,173.1862,-29.1941,2,3,,,,,UNKNOWN,5,999.0,2295
TIC 342500320,342500320,100,100,13.83,204.5885,-70.0385,3,3,3748.0,,,173.036,UNKNOWN,5,999.0,2296
TIC 166564777,166564777,100,100,13.85,192.7299,-52.3863,3,1,,,,139.298,UNKNOWN,5,999.0,2297
TIC 190796672,190796672,100,100,13.86,221.6159,-59.9269,3,4,,,,,UNKNOWN,5,999.0,2298
TIC 179796850,179796850,100,100,13.87,188.3636,-61.7334,3,2,,,,,UNKNOWN,5,999.0,2299
TIC 270991778,270991778,100,100,13.87,186.2532,-59.6817,3,2,3021.0,,,106.46,UNKNOWN,5,999.0,2300
TIC 327927529,327927529,100,100,13.87,189.976,-66.7448,3,3,,,,142.369,UNKNOWN,5,999.0,2301
TIC 443696948,443696948,100,100,13.87,199.8203,-61.686,3,4,,,,115.76,UNKNOWN,5,999.0,2302
TIC 299399368,299399368,100,100,13.89,243.6063,-61.0669,4,1,,,,561.66,UNKNOWN,5,999.0,2303
TIC 406333668,406333668,100,100,13.89,197.759,-57.1812,3,1,,,,113.547,UNKNOWN,5,999.0,2304
TIC 973517042,973517042,100,100,13.89,199.8207,-61.6864,3,4,,,,120.693,UNKNOWN,5,999.0,2305
TIC 359405261,359405261,100,100,13.9,201.3119,-56.3565,3,1,3220.0,,,117.45,UNKNOWN,5,999.0,2306
TIC 333389706,333389706,100,100,13.91,181.549,-49.5866,2,2,3256.0,,,113.094,UNKNOWN,5,999.0,2307
TIC 966340408,966340408,100,100,13.91,189.9755,-66.7445,3,3,,,,144.418,UNKNOWN,5,999.0,2308
TIC 162583323,162583323,100,100,13.94,170.1335,-46.975,2,1,,,,583.542,UNKNOWN,5,999.0,2309
TIC 300373565,300373565,100,100,13.94,208.3465,-62.9791,3,4,,,,7347.46,UNKNOWN,5,999.0,2310
TIC 973274815,973274815,100,100,13.94,194.785,-62.1868,3,3,,,,133.321,UNKNOWN,5,999.0,2311
TIC 209731183,209731183,100,100,13.98,210.9285,-54.5087,3,4,,,,722.918,UNKNOWN,5,999.0,2312
TIC 304292649,304292649,100,100,13.98,177.9251,-63.2339,3,2,,,,8471.43,UNKNOWN,5,999.0,2313
TIC 312752420,312752420,100,100,13.98,201.8452,-60.7913,3,4,,,,782.815,UNKNOWN,5,999.0,2314
TIC 425929992,425929992,100,100,13.98,235.976,-73.5415,4,2,4016.0,,,279.869,UNKNOWN,5,999.0,2315
TIC 210634604,210634604,100,100,13.99,212.6419,-55.1679,3,4,,,,560.473,UNKNOWN,5,999.0,2316
TIC 273446773,273446773,100,100,14.0,188.7178,-56.8803,3,1,,,,118.443,UNKNOWN,5,999.0,2317
TIC 393878734,393878734,100,100,14.0,196.8467,-77.6232,4,2,3243.0,,,195.74,UNKNOWN,5,999.0,2318
TIC 447471886,447471886,100,100,14.01,252.8106,-61.1148,4,4,,,,802.014,UNKNOWN,5,999.0,2319
TIC 262815341,262815341,100,100,14.03,217.5798,-80.2416,4,2,3999.0,,,245.741,UNKNOWN,5,999.0,2320
TIC 436501155,436501155,100,100,14.03,193.7533,-63.4948,3,3,,,,6085.49,UNKNOWN,5,999.0,2321
TIC 165909871,165909871,100,100,14.04,192.5665,-49.6441,3,1,,,,,UNKNOWN,5,999.0,2322
TIC 333389704,333389704,100,100,14.04,181.5509,-49.5867,2,2,3214.0,,,114.481,UNKNOWN,5,999.0,2323
TIC 453955490,453955490,100,100,14.04,225.4149,-60.2466,4,1,4430.0,,,316.642,UNKNOWN,5,999.0,2324
TIC 907780433,907780433,100,100,14.04,178.8534,-69.0782,3,3,,,,114.193,UNKNOWN,5,999.0,2325
TIC 433092283,433092283,100,100,14.05,181.1357,-59.144,3,2,3143.0,,,109.701,UNKNOWN,5,999.0,2326
TIC 437002682,437002682,100,100,14.09,194.2378,-60.3308,3,1,,,,631.16,UNKNOWN,5,999.0,2327
TIC 1029221953,1029221953,100,100,14.1,200.9347,-62.9557,3,4,,,,12698.8,UNKNOWN,5,999.0,2328
TIC 67136919,67136919,100,100,14.11,181.7721,-58.7545,3,2,3941.0,,,229.221,UNKNOWN,5,999.0,2329
TIC 22558783,22558783,100,100,14.12,184.7382,-45.5116,2,2,,,,1119.65,UNKNOWN,5,999.0,2330
TIC 307255082,307255082,100,100,14.12,179.8727,-60.6852,3,2,3116.0,,,95.1687,UNKNOWN,5,999.0,2331
TIC 311374236,311374236,100,100,14.12,181.0091,-69.6157,3,3,3065.0,,,108.607,UNKNOWN,5,999.0,2332
TIC 411918964,411918964,100,100,14.12,271.0121,-65.3597,4,4,,,,736.456,UNKNOWN,5,999.0,2333
TIC 466508336,466508336,100,100,14.12,166.32,-60.6244,3,2,,,,675.872,UNKNOWN,5,999.0,2334
TIC 989898072,989898072,100,100,14.12,188.7182,-56.8806,3,1,,,,121.461,UNKNOWN,5,999.0,2335
TIC 450029027,450029027,100,100,14.13,168.2808,-55.2266,2,1,,,,560.936,UNKNOWN,5,999.0,2336
TIC 334791780,334791780,100,100,14.14,184.4862,-49.0361,2,2,,,,101.299,UNKNOWN,5,999.0,2337
TIC 163074534,163074534,100,100,14.15,172.321,-46.2065,2,1,3228.0,,,122.593,UNKNOWN,5,999.0,2338
TIC 253171967,253171967,100,100,14.15,195.0084,-59.4805,3,1,3152.0,,,113.917,UNKNOWN,5,999.0,2339
TIC 340223812,340223812,100,100,14.2,201.0118,-71.056,3,3,,,,665.908,UNKNOWN,5,999.0,2340
TIC 313669687,313669687,100,100,14.21,202.1226,-62.2856,3,4,3203.0,,,175.644,UNKNOWN,5,999.0,2341
TIC 331665132,331665132,100,100,14.21,212.5309,-62.5071,3,4,,,,845.797,UNKNOWN,5,999.0,2342
TIC 181080825,181080825,100,100,14.22,173.4765,-36.7585,2,3,5443.0,,,925.235,UNKNOWN,5,999.0,2343
TIC 467377905,467377905,100,100,14.22,168.4546,-63.4756,3,2,14814.0,,,3193.32,UNKNOWN,5,999.0,2344
TIC 991447846,991447846,100,100,14.22,183.1501,-55.3342,3,2,,,,124.59,UNKNOWN,5,999.0,2345
TIC 466503889,466503889,100,100,14.24,166.2756,-60.1862,3,2,3125.0,,,7517.98,UNKNOWN,5,999.0,2346
TIC 301899016,301899016,100,100,14.25,259.4059,-67.0317,4,4,,,,928.1,UNKNOWN,5,999.0,2347
TIC 995352374,995352374,100,100,14.26,188.9353,-48.6635,3,1,,,,103.481,UNKNOWN,5,999.0,2348
TIC 54040633,54040633,100,100,14.27,159.7381,-33.7047,2,4,3546.0,,,146.267,UNKNOWN,5,999.0,2349
TIC 922561382,922561382,100,100,14.27,169.4666,-63.051,3,2,3236.0,,,139.123,UNKNOWN,5,999.0,2350
TIC 305362562,305362562,100,100,14.29,178.5368,-64.6804,3,2,3126.0,,,109.421,UNKNOWN,5,999.0,2351
TIC 413856538,413856538,100,100,14.29,215.3181,-57.7164,3,4,,,,158.968,UNKNOWN,5,999.0,2352
TIC 459887002,459887002,100,100,14.29,163.802,-55.3163,2,1,,,,35.4049,UNKNOWN,5,999.0,2353
TIC 1130542207,1130542207,100,100,14.3,226.6151,-59.5624,4,1,3225.0,,,87.3484,UNKNOWN,5,999.0,2354
TIC 21110031,21110031,100,100,14.32,186.7806,-50.8723,3,1,3043.0,,,142.684,UNKNOWN,5,999.0,2355
TIC 333368014,333368014,100,100,14.32,213.3951,-60.8708,3,4,3098.0,,,118.14,UNKNOWN,5,999.0,2356
TIC 439883940,439883940,100,100,14.32,196.0671,-64.0992,3,3,3144.0,,,111.834,UNKNOWN,5,999.0,2357
TIC 450472622,450472622,100,100,14.32,186.332,-62.2521,3,2,3076.0,,,115.444,UNKNOWN,5,999.0,2358
TIC 253079544,253079544,100,100,14.33,194.354,-56.081,3,1,3233.0,,,131.896,UNKNOWN,5,999.0,2359
TIC 338653597,338653597,100,100,14.33,199.0311,-70.2102,3,3,,,,982.121,UNKNOWN,5,999.0,2360
TIC 450482986,450482986,100,100,14.33,186.3482,-63.205,3,2,3060.0,,,108.938,UNKNOWN,5,999.0,2361
TIC 395497225,395497225,100,100,14.34,207.4546,-73.4747,3,3,,,,1330.15,UNKNOWN,5,999.0,2362
TIC 981590493,981590493,100,100,14.34,188.3705,-59.3964,3,2,,,,98.8549,UNKNOWN,5,999.0,2363
TIC 168507539,168507539,100,100,14.35,193.6026,-52.475,3,1,3158.0,,,121.924,UNKNOWN,5,999.0,2364
TIC 290526308,290526308,100,100,14.35,173.7684,-61.4833,3,2,3077.0,,,8488.01,UNKNOWN,5,999.0,2365
TIC 378898110,378898110,100,100,14.35,180.9109,-60.3802,3,2,,,,307.966,UNKNOWN,5,999.0,2366
TIC 408147637,408147637,100,100,14.36,213.2525,-59.3266,3,4,,,,757.148,UNKNOWN,5,999.0,2367
TIC 158329963,158329963,100,100,14.38,163.1789,-35.9201,2,4,,,,207.621,UNKNOWN,5,999.0,2368
TIC 158586133,158586133,100,100,14.38,164.5823,-38.74,2,4,,,,58.243,UNKNOWN,5,999.0,2369
TIC 418337495,418337495,100,100,14.38,198.5148,-77.8855,4,2,3179.0,,,196.526,UNKNOWN,5,999.0,2370
TIC 361815994,361815994,100,100,14.39,195.2226,-77.1524,3,3,3200.0,,,197.385,UNKNOWN,5,999.0,2371
TIC 449460040,449460040,100,100,14.39,200.1305,-63.3389,3,4,3148.0,,,118.198,UNKNOWN,5,999.0,2372
TIC 402796277,402796277,100,100,14.4,249.0201,-64.9232,4,1,,,,383.695,UNKNOWN,5,999.0,2373
TIC 1206641318,1206641318,100,100,14.41,249.0205,-64.9229,4,1,,,,382.354,UNKNOWN,5,999.0,2374
TIC 262270566,262270566,100,100,14.42,228.4864,-67.0974,4,1,3800.0,,,214.256,UNKNOWN,5,999.0,2375
TIC 169161446,169161446,100,100,14.43,194.0112,-50.0976,3,1,3461.0,,,154.997,UNKNOWN,5,999.0,2376
TIC 322126016,322126016,100,100,14.43,205.9283,-60.6285,3,4,3091.0,,,108.243,UNKNOWN,5,999.0,2377
TIC 378804584,378804584,100,100,14.43,180.5507,-62.2308,3,2,,,,,UNKNOWN,5,999.0,2378
TIC 172886902,172886902,100,100,14.44,256.6862,-59.6006,4,4,4517.0,,,397.797,UNKNOWN,5,999.0,2379
TIC 994542754,994542754,100,100,14.44,180.9471,-53.4022,3,2,3092.0,,,111.352,UNKNOWN,5,999.0,2380
TIC 360942662,360942662,100,100,14.45,241.5756,-66.893,4,1,,,,1099.53,UNKNOWN,5,999.0,2381
TIC 939996877,939996877,100,100,14.45,172.3213,-46.2071,2,1,3171.0,,,123.993,UNKNOWN,5,999.0,2382
TIC 941096969,941096969,100,100,14.45,173.4755,-36.7579,2,3,,,,253.741,UNKNOWN,5,999.0,2383
TIC 975402426,975402426,100,100,14.45,186.1382,-63.1989,3,2,,,,100.275,UNKNOWN,5,999.0,2384
TIC 270894327,270894327,100,100,14.46,220.2691,-56.4801,3,4,3910.0,,,247.448,UNKNOWN,5,999.0,2385
TIC 271105875,271105875,100,100,14.48,186.4376,-57.8738,3,2,3127.0,,,115.298,UNKNOWN,5,999.0,2386
TIC 401058815,401058815,100,100,14.48,185.1689,-59.7604,3,2,3843.0,,,233.173,UNKNOWN,5,999.0,2387
TIC 449774895,449774895,100,100,14.5,201.1597,-63.2242,3,4,,,,799.927,UNKNOWN,5,999.0,2388
TIC 262737698,262737698,100,100,14.52,215.9502,-59.8834,3,4,12369.0,,,3049.18,UNKNOWN,5,999.0,2389
TIC 174187648,174187648,100,100,14.53,258.8435,-59.6286,4,4,,,,1257.33,UNKNOWN,5,999.0,2390
TIC 415101239,415101239,100,100,14.54,189.1651,-60.4012,3,2,3817.0,,,244.683,UNKNOWN,5,999.0,2391
TIC 311377956,311377956,100,100,14.59,181.0607,-68.8271,3,3,3223.0,,,175.881,UNKNOWN,5,999.0,2392
TIC 313076262,313076262,100,100,14.59,201.819,-62.7946,3,4,3115.0,,,6882.3,UNKNOWN,5,999.0,2393
TIC 163190353,163190353,100,100,14.62,172.7537,-44.3151,2,1,3051.0,,,48.1579,UNKNOWN,5,999.0,2394
TIC 316747284,316747284,100,100,14.62,203.623,-62.556,3,4,,,,,UNKNOWN,5,999.0,2395
TIC 467739360,467739360,100,100,14.64,169.1502,-64.9981,3,2,3252.0,,,142.961,UNKNOWN,5,999.0,2396
TIC 994814474,994814474,100,100,14.64,186.78,-50.8729,3,1,3153.0,,,141.052,UNKNOWN,5,999.0,2397
TIC 1131289671,1131289671,100,100,14.64,220.301,-63.1484,3,4,,,,291.694,UNKNOWN,5,999.0,2398
TIC 61541623,61541623,100,100,14.65,176.3653,-44.5539,2,2,,,,917.181,UNKNOWN,5,999.0,2399
TIC 958584496,958584496,100,100,14.69,188.6914,-70.324,3,3,,,,105.373,UNKNOWN,5,999.0,2400
TIC 401982759,401982759,100,100,14.7,218.7748,-77.7238,4,2,,,,1217.47,UNKNOWN,5,999.0,2401
TIC 21006571,21006571,100,100,14.71,186.3981,-52.0277,3,1,6316.0,,,2055.78,UNKNOWN,5,999.0,2402
TIC 365468986,365468986,100,100,14.71,273.6142,-60.7367,4,4,3480.0,,,117.514,UNKNOWN,5,999.0,2403
TIC 21866579,21866579,100,100,14.74,181.7734,-45.5551,2,2,5522.0,,,1203.22,UNKNOWN,5,999.0,2404
TIC 290262937,290262937,100,100,14.74,173.7538,-64.7585,3,2,3314.0,,,154.426,UNKNOWN,5,999.0,2405
TIC 382295669,382295669,100,100,14.74,183.2983,-63.177,3,2,3152.0,,,4526.84,UNKNOWN,5,999.0,2406
TIC 320402807,320402807,100,100,14.75,174.6339,-60.7242,3,2,,,,665.41,UNKNOWN,5,999.0,2407
TIC 980639661,980639661,100,100,14.76,184.5429,-60.7494,3,2,3047.0,,,114.792,UNKNOWN,5,999.0,2408
TIC 1038461120,1038461120,100,100,14.76,215.3171,-57.7162,3,4,3216.0,,,159.4,UNKNOWN,5,999.0,2409
TIC 179872046,179872046,100,100,14.77,188.5021,-61.7176,3,2,,,,,UNKNOWN,5,999.0,2410
TIC 301120677,301120677,100,100,14.78,177.9289,-59.7449,3,2,,,,,UNKNOWN,5,999.0,2411
TIC 53733119,53733119,100,100,14.79,158.1067,-33.1087,2,4,,,,,UNKNOWN,5,999.0,2412
TIC 381739165,381739165,100,100,14.79,182.7235,-63.2574,3,2,3260.0,,,161.898,UNKNOWN,5,999.0,2413
TIC 902175892,902175892,100,100,14.79,170.2691,-16.8175,1,2,,,,149.592,UNKNOWN,5,999.0,2414
TIC 363213205,363213205,100,100,14.8,248.5254,-66.5378,4,1,,,,965.691,UNKNOWN,5,999.0,2415
TIC 422092764,422092764,100,100,14.8,188.8153,-49.2079,3,1,3100.0,,,117.696,UNKNOWN,5,999.0,2416
TIC 461161226,461161226,100,100,14.8,165.7737,-24.9685,1,2,,,,134.878,UNKNOWN,5,999.0,2417
TIC 165912675,165912675,100,100,14.81,192.6414,-48.449,3,1,,,,131.204,UNKNOWN,5,999.0,2418
TIC 241755721,241755721,100,100,14.81,208.8372,-53.5298,3,4,3153.0,,,135.052,UNKNOWN,5,999.0,2419
TIC 300685376,300685376,100,100,14.82,177.6886,-59.0294,3,2,,,,800.931,UNKNOWN,5,999.0,2420
TIC 394152615,394152615,100,100,14.84,198.4045,-75.1814,3,3,,,,333.662,UNKNOWN,5,999.0,2421
TIC 995157108,995157108,100,100,14.84,183.9773,-49.9829,2,2,,,,158.167,UNKNOWN,5,999.0,2422
TIC 313510834,313510834,100,100,14.85,202.2417,-62.587,3,4,,,,6991.54,UNKNOWN,5,999.0,2423
TIC 318667177,318667177,100,100,14.87,173.2748,-63.505,3,2,,,,1808.71,UNKNOWN,5,999.0,2424
TIC 336609668,336609668,100,100,14.87,196.2087,-65.9182,3,3,,,,102.811,UNKNOWN,5,999.0,2425
TIC 367384808,367384808,100,100,14.87,259.8976,-59.8239,4,4,,,,747.939,UNKNOWN,5,999.0,2426
TIC 436187454,436187454,100,100,14.87,193.3081,-62.7652,3,3,,,,,UNKNOWN,5,999.0,2427
TIC 420966386,420966386,100,100,14.88,252.4779,-59.2862,4,4,,,,947.664,UNKNOWN,5,999.0,2428
TIC 334930659,334930659,100,100,14.89,194.0365,-69.4474,3,3,3067.0,,,100.207,UNKNOWN,5,999.0,2429
TIC 292166042,292166042,100,100,14.9,218.2492,-58.1195,3,4,3080.0,,,115.032,UNKNOWN,5,999.0,2430
TIC 165584361,165584361,100,100,14.92,192.488,-52.4479,3,1,,,,943.646,UNKNOWN,5,999.0,2431
TIC 426322410,426322410,100,100,14.92,241.5837,-74.6356,4,2,,,,822.916,UNKNOWN,5,999.0,2432
TIC 1012704453,1012704453,100,100,14.92,207.4245,-66.8888,3,3,,,,198.694,UNKNOWN,5,999.0,2433
TIC 367905483,367905483,100,100,14.94,260.8737,-58.3594,4,4,3583.0,,,241.791,UNKNOWN,5,999.0,2434
TIC 456278935,456278935,100,100,14.94,231.3432,-63.4346,4,1,,,,1425.84,UNKNOWN,5,999.0,2435
TIC 273312469,273312469,100,100,14.95,185.7757,-51.304,3,1,,,,110.565,UNKNOWN,5,999.0,2436
TIC 316285357,316285357,100,100,14.95,203.4547,-64.0441,3,4,4381.0,,,445.312,UNKNOWN,5,999.0,2437
TIC 380803088,380803088,100,100,14.95,182.0482,-60.0018,3,2,,,,,UNKNOWN,5,999.0,2438
TIC 362240334,362240334,100,100,14.96,245.5636,-66.8914,4,1,3908.0,,,284.392,UNKNOWN,5,999.0,2439
TIC 466534246,466534246,100,100,14.96,166.2445,-62.0312,3,2,7041.0,,,6802.08,UNKNOWN,5,999.0,2440
TIC 990801465,990801465,100,100,14.97,190.9189,-53.4596,3,1,3035.0,,,122.313,UNKNOWN,5,999.0,2441
TIC 120723798,120723798,100,100,14.98,164.1119,-52.4752,2,1,,,,886.759,UNKNOWN,5,999.0,2442
TIC 956268423,956268423,100,100,15.01,190.8143,-72.0995,3,3,,,,155.642,UNKNOWN,5,999.0,2443
