target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,selection_rank
TIC 176798915,176798915,105,105,11.07,48.6752,-31.9276,4,3,4359
TIC 257526293,257526293,105,105,13.23,46.0249,-21.0216,4,4,4360
TIC 144597336,144597336,105,105,11.08,52.86,-27.9139,4,3,4361
TIC 64106977,64106977,105,105,13.25,39.6749,-22.1912,4,4,4362
TIC 325691159,325691159,105,105,11.08,56.6292,-29.2581,4,3,4363
TIC 97520645,97520645,105,105,13.28,44.7348,-19.0729,4,4,4364
TIC 44670358,44670358,105,105,11.09,59.9347,-28.5552,4,3,4365
TIC 257554923,257554923,105,105,13.31,46.4271,-20.8455,4,4,4366
TIC 89060267,89060267,105,105,11.09,54.1967,-26.6987,4,3,4367
TIC 137862502,137862502,105,105,13.33,48.2542,-18.3274,4,4,4368
TIC 89061365,89061365,105,105,11.09,54.3746,-27.3897,4,3,4369
TIC 273942723,273942723,105,105,13.36,42.1885,-22.0943,4,4,4370
TIC 89256971,89256971,105,105,11.09,58.7206,-27.2254,4,3,4371
TIC 651375053,651375053,105,105,13.45,47.1704,-30.0945,4,4,4372
TIC 142852657,142852657,105,105,11.09,50.4357,-30.0365,4,3,4373
TIC 209463384,209463384,105,105,13.48,47.4124,-30.2433,4,4,4374
TIC 176852661,176852661,105,105,11.09,49.829,-33.4799,4,3,4375
TIC 65480303,65480303,105,105,13.49,42.5923,-27.0546,4,4,4376
TIC 89096102,89096102,105,105,11.1,54.9708,-29.4758,4,3,4377
TIC 71446459,71446459,105,105,13.57,47.6985,-23.1947,4,4,4378
TIC 89112103,89112103,105,105,11.1,55.0243,-29.5922,4,3,4379
TIC 344334989,344334989,105,105,13.6,48.0527,-23.7672,4,4,4380
TIC 142886824,142886824,105,105,11.1,51.7712,-31.8796,4,3,4381
TIC 257555029,257555029,105,105,13.61,46.3756,-20.2623,4,4,4382
TIC 142887656,142887656,105,105,11.1,51.8551,-30.8733,4,3,4383
TIC 88408901,88408901,105,105,13.62,45.7292,-24.7413,4,4,4384
TIC 142937696,142937696,105,105,11.1,52.5211,-31.2633,4,3,4385
TIC 209459126,209459126,105,105,13.74,46.8024,-30.2728,4,4,4386
TIC 144598221,144598221,105,105,11.1,53.0383,-27.3027,4,3,4387
TIC 651813223,651813223,105,105,13.86,44.7355,-19.0726,4,4,4388
TIC 144651973,144651973,105,105,11.1,53.9301,-26.9295,4,3,4389
TIC 144504059,144504059,105,105,13.87,50.1912,-27.0123,4,4,4390
TIC 176797414,176797414,105,105,11.1,48.3725,-34.6915,4,3,4391
TIC 65325889,65325889,105,105,13.94,39.0954,-24.1148,4,4,4392
TIC 176852493,176852493,105,105,11.1,49.7321,-32.2509,4,3,4393
TIC 92357298,92357298,105,105,13.94,51.9317,-22.6864,4,4,4394
TIC 44646846,44646846,105,105,11.11,59.4819,-28.1987,4,3,4395
TIC 91556284,91556284,105,105,13.95,44.0957,-30.1164,4,4,4396
TIC 44791098,44791098,105,105,11.11,61.792,-29.5233,4,3,4397
TIC 89096099,89096099,105,105,11.11,54.966,-29.48,4,3,4398
TIC 89204905,89204905,105,105,11.11,57.9984,-27.8143,4,3,4399
TIC 142874405,142874405,105,105,11.11,51.3137,-34.0676,4,3,4400
TIC 142875033,142875033,105,105,11.11,51.5242,-34.1591,4,3,4401
TIC 142886595,142886595,105,105,11.11,51.7614,-32.6366,4,3,4402
TIC 142960009,142960009,105,105,11.11,53.3525,-34.4396,4,3,4403
TIC 144600065,144600065,105,105,11.11,53.3672,-29.7957,4,3,4404
TIC 176779429,176779429,105,105,11.11,48.1736,-32.1973,4,3,4405
TIC 176830388,176830388,105,105,11.11,48.806,-31.03,4,3,4406
TIC 89044683,89044683,105,105,11.12,47.5063,-33.4868,4,3,4407
TIC 89061107,89061107,105,105,11.12,54.4506,-28.8436,4,3,4408
TIC 89094286,89094286,105,105,11.12,54.6689,-27.0122,4,3,4409
TIC 89112682,89112682,105,105,11.12,55.2011,-27.2702,4,3,4410
TIC 89150896,89150896,105,105,11.12,55.9127,-26.4162,4,3,4411
TIC 89183312,89183312,105,105,11.12,56.2078,-27.872,4,3,4412
TIC 142945142,142945142,105,105,11.12,52.9937,-33.4895,4,3,4413
TIC 142976526,142976526,105,105,11.12,53.431,-30.8235,4,3,4414
TIC 325709351,325709351,105,105,11.12,56.9564,-29.2384,4,3,4415
TIC 423762962,423762962,105,105,11.12,51.5396,-29.1782,4,3,4416
TIC 44646129,44646129,105,105,11.13,59.362,-27.6457,4,3,4417
TIC 44743606,44743606,105,105,11.13,61.5501,-29.7209,4,3,4418
TIC 89149831,89149831,105,105,11.13,55.838,-27.8161,4,3,4419
TIC 89150484,89150484,105,105,11.13,56.0063,-28.7699,4,3,4420
TIC 142931426,142931426,105,105,11.13,52.3568,-32.9199,4,3,4421
TIC 407585677,407585677,105,105,11.13,49.8849,-31.7424,4,3,4422
TIC 44743418,44743418,105,105,11.14,61.3682,-29.3218,4,3,4423
TIC 89112324,89112324,105,105,11.14,55.139,-29.001,4,3,4424
TIC 89186909,89186909,105,105,11.14,57.614,-28.3432,4,3,4425
TIC 89265940,89265940,105,105,11.14,59.1404,-29.0094,4,3,4426
TIC 129886983,129886983,105,105,11.14,55.8459,-37.5621,4,3,4427
TIC 142866485,142866485,105,105,11.14,50.6732,-31.7743,4,3,4428
TIC 142976444,142976444,105,105,11.14,53.4024,-31.2328,4,3,4429
TIC 144576328,144576328,105,105,11.14,52.6373,-29.4671,4,3,4430
TIC 166870159,166870159,105,105,11.14,59.0543,-29.9961,4,3,4431
TIC 176829819,176829819,105,105,11.14,48.7934,-32.7409,4,3,4432
TIC 44669916,44669916,105,105,11.15,59.8971,-29.0838,4,3,4433
TIC 89184096,89184096,105,105,11.15,57.2873,-29.9732,4,3,4434
TIC 89203363,89203363,105,105,11.15,57.8236,-27.3905,4,3,4435
TIC 89204864,89204864,105,105,11.15,57.9508,-27.6276,4,3,4436
TIC 89257213,89257213,105,105,11.15,58.7408,-28.2925,4,3,4437
TIC 142866818,142866818,105,105,11.15,50.7098,-30.0637,4,3,4438
TIC 176797168,176797168,105,105,11.15,48.4177,-33.0129,4,3,4439
TIC 176832145,176832145,105,105,11.15,48.9377,-34.4674,4,3,4440
TIC 325691052,325691052,105,105,11.15,56.665,-28.8549,4,3,4441
TIC 369371550,369371550,105,105,11.15,59.5953,-38.2206,4,3,4442
TIC 423762840,423762840,105,105,11.15,51.623,-29.8687,4,3,4443
TIC 44738483,44738483,105,105,11.16,60.923,-29.8929,4,3,4444
TIC 89147234,89147234,105,105,11.16,55.6826,-27.1502,4,3,4445
TIC 89150447,89150447,105,105,11.16,55.9464,-28.917,4,3,4446
TIC 142850980,142850980,105,105,11.16,50.2804,-31.7532,4,3,4447
TIC 142937493,142937493,105,105,11.16,52.4607,-30.0577,4,3,4448
TIC 144597224,144597224,105,105,11.16,52.945,-27.2021,4,3,4449
TIC 144651913,144651913,105,105,11.16,53.9211,-26.5992,4,3,4450
TIC 423765257,423765257,105,105,11.16,51.8173,-29.4387,4,3,4451
TIC 44667463,44667463,105,105,11.17,59.6063,-28.8785,4,3,4452
TIC 89060565,89060565,105,105,11.17,54.2744,-28.0943,4,3,4453
TIC 89062452,89062452,105,105,11.17,54.5406,-26.4029,4,3,4454
TIC 89150963,89150963,105,105,11.17,56.0287,-26.0572,4,3,4455
TIC 89186889,89186889,105,105,11.17,57.5212,-28.4411,4,3,4456
TIC 140157593,140157593,105,105,11.17,58.7454,-36.4171,4,3,4457
TIC 142852549,142852549,105,105,11.17,50.3601,-30.439,4,3,4458
TIC 176850737,176850737,105,105,11.17,49.5495,-33.2648,4,3,4459
TIC 44738555,44738555,105,105,11.18,61.0914,-29.6801,4,3,4460
TIC 142865652,142865652,105,105,11.18,50.4344,-34.4098,4,3,4461
TIC 142873429,142873429,105,105,11.18,51.2129,-31.4733,4,3,4462
TIC 142983853,142983853,105,105,11.18,53.9289,-30.3485,4,3,4463
TIC 168674127,168674127,105,105,11.18,61.1756,-32.549,4,3,4464
TIC 44669901,44669901,105,105,11.19,59.7891,-29.0087,4,3,4465
TIC 89062895,89062895,105,105,11.19,54.5813,-28.9345,4,3,4466
TIC 89096188,89096188,105,105,11.19,54.9745,-29.0538,4,3,4467
TIC 89112634,89112634,105,105,11.19,55.1765,-27.4771,4,3,4468
TIC 142850854,142850854,105,105,11.19,50.2535,-30.9909,4,3,4469
TIC 142851388,142851388,105,105,11.19,50.1767,-34.1596,4,3,4470
TIC 142944125,142944125,105,105,11.19,52.8144,-31.6023,4,3,4471
TIC 144600288,144600288,105,105,11.19,53.3007,-28.7338,4,3,4472
TIC 176850924,176850924,105,105,11.19,49.5236,-34.2994,4,3,4473
TIC 209460578,209460578,105,105,11.19,47.0273,-33.4709,4,3,4474
TIC 369376388,369376388,105,105,11.19,59.8528,-36.476,4,3,4475
TIC 369376579,369376579,105,105,11.19,60.8181,-36.1584,4,3,4476
TIC 44736075,44736075,105,105,11.2,60.7197,-29.8251,4,3,4477
TIC 89096331,89096331,105,105,11.2,54.9742,-28.3473,4,3,4478
TIC 89147398,89147398,105,105,11.2,55.7705,-26.6285,4,3,4479
TIC 142851029,142851029,105,105,11.2,50.2357,-32.1149,4,3,4480
TIC 142868019,142868019,105,105,11.2,50.9025,-34.7886,4,3,4481
TIC 166969096,166969096,105,105,11.2,60.4417,-29.9602,4,3,4482
TIC 176829229,176829229,105,105,11.2,48.7719,-34.849,4,3,4483
TIC 325709115,325709115,105,105,11.2,56.8893,-28.0983,4,3,4484
TIC 44679469,44679469,105,105,11.21,60.1224,-29.5842,4,3,4485
TIC 142868497,142868497,105,105,11.21,50.9149,-32.0215,4,3,4486
TIC 142978079,142978079,105,105,11.21,53.7595,-34.7641,4,3,4487
TIC 144621529,144621529,105,105,11.21,53.8819,-28.9708,4,3,4488
TIC 257432088,257432088,105,105,11.21,57.0153,-26.4387,4,3,4489
TIC 44735953,44735953,105,105,11.22,60.6436,-29.3768,4,3,4490
TIC 44743697,44743697,105,105,11.22,61.5362,-29.3378,4,3,4491
TIC 89096674,89096674,105,105,11.22,54.8775,-26.3901,4,3,4492
TIC 89150506,89150506,105,105,11.22,56.0296,-28.6903,4,3,4493
TIC 142865560,142865560,105,105,11.22,50.5508,-33.8542,4,3,4494
TIC 142874969,142874969,105,105,11.22,51.4834,-34.4906,4,3,4495
TIC 144621001,144621001,105,105,11.22,53.7575,-27.9481,4,3,4496
TIC 89112432,89112432,105,105,11.23,55.1432,-28.5955,4,3,4497
TIC 89186834,89186834,105,105,11.23,57.562,-28.7606,4,3,4498
TIC 89205273,89205273,105,105,11.23,57.9963,-29.6483,4,3,4499
TIC 89263718,89263718,105,105,11.23,58.9462,-28.4321,4,3,4500
TIC 142937634,142937634,105,105,11.23,52.4002,-30.8604,4,3,4501
TIC 142939723,142939723,105,105,11.23,52.7365,-30.6627,4,3,4502
TIC 142944741,142944741,105,105,11.23,53.0059,-31.5082,4,3,4503
TIC 143030011,143030011,105,105,11.23,54.8708,-35.2897,4,3,4504
TIC 168696630,168696630,105,105,11.23,61.5638,-30.8339,4,3,4505
TIC 44736301,44736301,105,105,11.24,60.7265,-28.7119,4,3,4506
TIC 89239331,89239331,105,105,11.24,58.2393,-29.8577,4,3,4507
TIC 142866215,142866215,105,105,11.24,50.695,-33.7246,4,3,4508
TIC 142887710,142887710,105,105,11.24,51.9295,-31.0424,4,3,4509
TIC 142929085,142929085,105,105,11.24,52.0571,-34.0963,4,3,4510
TIC 144538692,144538692,105,105,11.24,52.22,-28.4793,4,3,4511
TIC 325689532,325689532,105,105,11.24,56.4814,-26.3076,4,3,4512
TIC 44667931,44667931,105,105,11.25,59.7123,-28.6667,4,3,4513
TIC 44677357,44677357,105,105,11.25,59.9566,-28.2627,4,3,4514
TIC 44738672,44738672,105,105,11.25,61.0824,-29.1366,4,3,4515
TIC 89186253,89186253,105,105,11.25,57.4542,-28.2864,4,3,4516
TIC 89205615,89205615,105,105,11.25,58.0984,-28.4388,4,3,4517
TIC 142874040,142874040,105,105,11.25,51.3696,-31.9397,4,3,4518
TIC 142887198,142887198,105,105,11.25,51.7067,-30.7022,4,3,4519
TIC 142942757,142942757,105,105,11.25,52.7442,-32.728,4,3,4520
TIC 142960035,142960035,105,105,11.25,53.3401,-34.5508,4,3,4521
TIC 142960979,142960979,105,105,11.25,53.4941,-32.1371,4,3,4522
TIC 144576557,144576557,105,105,11.25,52.7848,-29.2399,4,3,4523
TIC 176841297,176841297,105,105,11.25,49.2637,-30.6077,4,3,4524
TIC 423782909,423782909,105,105,11.25,51.9437,-29.4555,4,3,4525
TIC 89255321,89255321,105,105,11.26,58.6071,-29.0652,4,3,4526
TIC 142850351,142850351,105,105,11.26,50.1385,-32.1776,4,3,4527
TIC 142960940,142960940,105,105,11.26,53.416,-32.3334,4,3,4528
TIC 144503517,144503517,105,105,11.26,49.9667,-29.8815,4,3,4529
TIC 144600513,144600513,105,105,11.26,53.3481,-27.5139,4,3,4530
TIC 176833413,176833413,105,105,11.26,49.0316,-32.9918,4,3,4531
TIC 176841302,176841302,105,105,11.26,49.2961,-30.6207,4,3,4532
TIC 423762710,423762710,105,105,11.26,51.4373,-29.3888,4,3,4533
TIC 89183110,89183110,105,105,11.27,56.2246,-28.9043,4,3,4534
TIC 142866602,142866602,105,105,11.27,50.6711,-30.991,4,3,4535
TIC 144540564,144540564,105,105,11.27,52.3869,-29.4728,4,3,4536
TIC 144598032,144598032,105,105,11.27,52.9901,-28.2913,4,3,4537
TIC 144621012,144621012,105,105,11.27,53.7507,-28.0086,4,3,4538
TIC 168847460,168847460,105,105,11.27,64.451,-32.5164,4,3,4539
TIC 257432982,257432982,105,105,11.27,57.127,-28.9285,4,3,4540
TIC 142931103,142931103,105,105,11.28,52.2843,-34.6684,4,3,4541
TIC 142931464,142931464,105,105,11.28,52.3768,-32.7233,4,3,4542
TIC 144619531,144619531,105,105,11.28,53.6334,-27.8798,4,3,4543
TIC 176843401,176843401,105,105,11.28,49.5522,-31.178,4,3,4544
TIC 423765503,423765503,105,105,11.28,51.8677,-28.3655,4,3,4545
TIC 44670112,44670112,105,105,11.29,60.0255,-29.7378,4,3,4546
TIC 142978482,142978482,105,105,11.29,53.7154,-32.5247,4,3,4547
TIC 144540558,144540558,105,105,11.29,52.4387,-29.4585,4,3,4548
TIC 144599722,144599722,105,105,11.29,53.1502,-28.4048,4,3,4549
TIC 144620901,144620901,105,105,11.29,53.735,-27.3683,4,3,4550
TIC 168847461,168847461,105,105,11.29,64.4513,-32.5144,4,3,4551
TIC 176852372,176852372,105,105,11.29,49.7707,-31.2538,4,3,4552
TIC 257432638,257432638,105,105,11.29,57.0202,-29.1858,4,3,4553
TIC 44667563,44667563,105,105,11.3,59.5754,-29.4607,4,3,4554
TIC 44738334,44738334,105,105,11.3,60.8713,-29.1052,4,3,4555
TIC 89045660,89045660,105,105,11.3,54.2904,-26.0754,4,3,4556
TIC 89112616,89112616,105,105,11.3,55.1869,-27.5894,4,3,4557
TIC 89114542,89114542,105,105,11.3,55.4222,-29.0519,4,3,4558
TIC 142887737,142887737,105,105,11.3,51.9071,-31.1033,4,3,4559
TIC 142945149,142945149,105,105,11.3,53.0336,-33.527,4,3,4560
TIC 144652221,144652221,105,105,11.3,54.0066,-28.3301,4,3,4561
TIC 142869018,142869018,105,105,11.31,51.1231,-31.161,4,3,4562
TIC 142929276,142929276,105,105,11.31,51.997,-33.0288,4,3,4563
TIC 142929460,142929460,105,105,11.31,51.9989,-31.9714,4,3,4564
TIC 142983371,142983371,105,105,11.31,53.9632,-32.7418,4,3,4565
TIC 144505802,144505802,105,105,11.31,50.3857,-29.5136,4,3,4566
TIC 144599496,144599496,105,105,11.31,53.1646,-27.2287,4,3,4567
TIC 325688214,325688214,105,105,11.31,56.3953,-27.2101,4,3,4568
TIC 89061252,89061252,105,105,11.32,54.4256,-28.0423,4,3,4569
TIC 89265663,89265663,105,105,11.32,59.0074,-29.2254,4,3,4570
TIC 142867575,142867575,105,105,11.32,50.8264,-34.5875,4,3,4571
TIC 142977475,142977475,105,105,11.32,53.5355,-34.0273,4,3,4572
TIC 142978900,142978900,105,105,11.32,53.7172,-30.4755,4,3,4573
TIC 144602042,144602042,105,105,11.32,53.3967,-28.8165,4,3,4574
TIC 144602079,144602079,105,105,11.32,53.4648,-29.0101,4,3,4575
TIC 257432295,257432295,105,105,11.32,57.0109,-27.4747,4,3,4576
TIC 325709342,325709342,105,105,11.32,56.938,-29.1833,4,3,4577
TIC 89184333,89184333,105,105,11.33,57.3135,-28.8674,4,3,4578
TIC 89205432,89205432,105,105,11.33,58.1236,-29.3007,4,3,4579
TIC 142870225,142870225,105,105,11.33,51.1647,-33.4233,4,3,4580
TIC 176798263,176798263,105,105,11.33,48.4662,-31.786,4,3,4581
TIC 209460663,209460663,105,105,11.33,47.0526,-32.9591,4,3,4582
TIC 209461776,209461776,105,105,11.33,47.1424,-32.8248,4,3,4583
TIC 325688148,325688148,105,105,11.33,56.3967,-26.8569,4,3,4584
TIC 44743531,44743531,105,105,11.34,61.425,-29.782,4,3,4585
TIC 89112333,89112333,105,105,11.34,55.1256,-28.9547,4,3,4586
TIC 142852289,142852289,105,105,11.34,50.3331,-32.0144,4,3,4587
TIC 142937274,142937274,105,105,11.34,52.3833,-30.9321,4,3,4588
TIC 142958718,142958718,105,105,11.34,53.1272,-32.3095,4,3,4589
TIC 176842456,176842456,105,105,11.34,49.3495,-34.189,4,3,4590
TIC 44646547,44646547,105,105,11.35,59.4937,-29.6913,4,3,4591
TIC 44667742,44667742,105,105,11.35,59.7236,-29.6095,4,3,4592
TIC 89239421,89239421,105,105,11.35,58.3447,-29.6097,4,3,4593
TIC 89265610,89265610,105,105,11.35,58.9834,-28.9524,4,3,4594
TIC 89265632,89265632,105,105,11.35,59.0133,-29.0597,4,3,4595
TIC 142929627,142929627,105,105,11.35,52.0493,-30.9892,4,3,4596
TIC 142944000,142944000,105,105,11.35,52.8756,-32.4477,4,3,4597
TIC 142979379,142979379,105,105,11.35,53.9063,-31.7076,4,3,4598
TIC 44679461,44679461,105,105,11.36,60.1595,-29.5336,4,3,4599
TIC 89096464,89096464,105,105,11.36,54.9564,-27.5481,4,3,4600
TIC 89187217,89187217,105,105,11.36,57.5229,-26.6698,4,3,4601
TIC 142852542,142852542,105,105,11.36,50.3779,-30.4687,4,3,4602
TIC 142867344,142867344,105,105,11.36,50.8483,-33.1647,4,3,4603
TIC 142869991,142869991,105,105,11.36,51.1352,-34.8727,4,3,4604
TIC 142978913,142978913,105,105,11.36,53.7803,-30.4282,4,3,4605
TIC 143043428,143043428,105,105,11.36,55.0817,-31.3577,4,3,4606
TIC 144576125,144576125,105,105,11.36,52.6585,-28.5104,4,3,4607
TIC 144600363,144600363,105,105,11.36,53.2912,-28.3511,4,3,4608
TIC 166933207,166933207,105,105,11.36,60.2724,-32.3961,4,3,4609
TIC 44736123,44736123,105,105,11.37,60.7757,-29.5589,4,3,4610
TIC 89112885,89112885,105,105,11.37,55.1239,-26.0969,4,3,4611
TIC 89116590,89116590,105,105,11.37,55.5803,-29.8775,4,3,4612
TIC 89255005,89255005,105,105,11.37,58.4424,-29.0897,4,3,4613
TIC 142888094,142888094,105,105,11.37,51.9295,-32.2355,4,3,4614
TIC 144576289,144576289,105,105,11.37,52.6898,-29.2374,4,3,4615
TIC 144599521,144599521,105,105,11.37,53.1638,-27.3661,4,3,4616
TIC 325708847,325708847,105,105,11.37,56.8805,-26.788,4,3,4617
TIC 89115946,89115946,105,105,11.38,55.5558,-26.2063,4,3,4618
TIC 142868953,142868953,105,105,11.38,51.1247,-30.7123,4,3,4619
TIC 142869293,142869293,105,105,11.38,51.0391,-32.8062,4,3,4620
TIC 142875079,142875079,105,105,11.38,51.4192,-33.9475,4,3,4621
TIC 142958565,142958565,105,105,11.38,53.1896,-33.1448,4,3,4622
TIC 168697314,168697314,105,105,11.38,61.6328,-34.2614,4,3,4623
TIC 89094360,89094360,105,105,11.39,54.7113,-26.6307,4,3,4624
TIC 89149838,89149838,105,105,11.39,55.8294,-27.8402,4,3,4625
TIC 142852153,142852153,105,105,11.39,50.3944,-32.8837,4,3,4626
TIC 142869054,142869054,105,105,11.39,51.0861,-31.4318,4,3,4627
TIC 142939212,142939212,105,105,11.39,52.5425,-31.9381,4,3,4628
TIC 142960487,142960487,105,105,11.39,53.4475,-34.7618,4,3,4629
TIC 144540522,144540522,105,105,11.39,52.3276,-29.2829,4,3,4630
TIC 144652544,144652544,105,105,11.39,54.0796,-29.7237,4,3,4631
TIC 209460613,209460613,105,105,11.39,46.9334,-33.2411,4,3,4632
TIC 89116464,89116464,105,105,11.4,55.5559,-29.2027,4,3,4633
TIC 89254917,89254917,105,105,11.4,58.4831,-28.7017,4,3,4634
TIC 89263760,89263760,105,105,11.4,58.9464,-28.1772,4,3,4635
TIC 142943990,142943990,105,105,11.4,52.8503,-32.5004,4,3,4636
TIC 144576071,144576071,105,105,11.4,52.6627,-28.2126,4,3,4637
TIC 144620716,144620716,105,105,11.4,53.7325,-26.5059,4,3,4638
TIC 166778944,166778944,105,105,11.4,57.5161,-31.0939,4,3,4639
TIC 325690840,325690840,105,105,11.4,56.6989,-27.8695,4,3,4640
TIC 89093909,89093909,105,105,11.41,54.5839,-28.9767,4,3,4641
TIC 89116221,89116221,105,105,11.41,55.6361,-27.8132,4,3,4642
TIC 89186556,89186556,105,105,11.41,57.3864,-29.7654,4,3,4643
TIC 89203000,89203000,105,105,11.41,57.7894,-29.1709,4,3,4644
TIC 89203239,89203239,105,105,11.41,57.8855,-27.8989,4,3,4645
TIC 142851077,142851077,105,105,11.41,50.2162,-32.3962,4,3,4646
TIC 142869225,142869225,105,105,11.41,51.0077,-32.4028,4,3,4647
TIC 144601745,144601745,105,105,11.41,53.429,-27.2812,4,3,4648
TIC 209463729,209463729,105,105,11.41,47.4588,-32.3315,4,3,4649
TIC 269853574,269853574,105,105,11.41,59.2321,-27.8585,4,3,4650
TIC 44646862,44646862,105,105,11.42,59.4591,-28.0984,4,3,4651
TIC 89060452,89060452,105,105,11.42,54.2141,-27.6969,4,3,4652
TIC 89112092,89112092,105,105,11.42,55.0353,-29.4758,4,3,4653
TIC 89205825,89205825,105,105,11.42,58.0859,-27.4132,4,3,4654
TIC 142887809,142887809,105,105,11.42,51.8606,-31.3378,4,3,4655
TIC 176798802,176798802,105,105,11.42,48.7086,-31.3825,4,3,4656
TIC 176843408,176843408,105,105,11.42,49.479,-31.219,4,3,4657
TIC 257432164,257432164,105,105,11.42,57.0707,-26.8739,4,3,4658
TIC 142876181,142876181,105,105,11.43,51.645,-32.2055,4,3,4659
TIC 423765210,423765210,105,105,11.43,51.8585,-29.6549,4,3,4660
TIC 142874476,142874476,105,105,11.44,51.3576,-34.4942,4,3,4661
TIC 142929712,142929712,105,105,11.44,52.0999,-30.5331,4,3,4662
TIC 142930308,142930308,105,105,11.44,52.1368,-32.7422,4,3,4663
TIC 144620932,144620932,105,105,11.44,53.6838,-27.5274,4,3,4664
TIC 176798807,176798807,105,105,11.44,48.659,-31.4159,4,3,4665
TIC 142937704,142937704,105,105,11.45,52.4336,-31.3406,4,3,4666
TIC 142978972,142978972,105,105,11.45,53.7199,-30.1941,4,3,4667
TIC 176843312,176843312,105,105,11.45,49.4565,-30.6785,4,3,4668
TIC 89182511,89182511,105,105,11.46,56.1432,-27.9284,4,3,4669
TIC 142851864,142851864,105,105,11.46,50.4045,-34.5606,4,3,4670
TIC 142931562,142931562,105,105,11.46,52.372,-32.1174,4,3,4671
TIC 144576713,144576713,105,105,11.46,52.7245,-28.4086,4,3,4672
TIC 144651929,144651929,105,105,11.46,54.0492,-26.6759,4,3,4673
TIC 176778440,176778440,105,105,11.46,47.952,-34.0844,4,3,4674
TIC 176798131,176798131,105,105,11.46,48.5732,-32.5068,4,3,4675
TIC 176841848,176841848,105,105,11.46,49.2163,-34.1228,4,3,4676
TIC 176841881,176841881,105,105,11.46,49.2902,-34.3093,4,3,4677
TIC 325708946,325708946,105,105,11.46,56.9279,-27.2634,4,3,4678
TIC 89116366,89116366,105,105,11.47,55.5218,-28.6289,4,3,4679
TIC 89255539,89255539,105,105,11.47,58.67,-27.8749,4,3,4680
TIC 142868052,142868052,105,105,11.47,50.9728,-34.6097,4,3,4681
TIC 142929056,142929056,105,105,11.47,51.9821,-34.2956,4,3,4682
TIC 142939077,142939077,105,105,11.47,52.6061,-32.7249,4,3,4683
TIC 142976806,142976806,105,105,11.47,53.5365,-30.3151,4,3,4684
TIC 176797766,176797766,105,105,11.47,48.5348,-34.7729,4,3,4685
TIC 325690656,325690656,105,105,11.47,56.7062,-26.9083,4,3,4686
TIC 423762868,423762868,105,105,11.47,51.5549,-29.6869,4,3,4687
TIC 89256964,89256964,105,105,11.48,58.7228,-27.1933,4,3,4688
TIC 140122550,140122550,105,105,11.48,57.7747,-36.9878,4,3,4689
TIC 142866733,142866733,105,105,11.48,50.6051,-30.2933,4,3,4690
TIC 142867499,142867499,105,105,11.48,50.7118,-34.1157,4,3,4691
TIC 142874509,142874509,105,105,11.48,51.3354,-34.7151,4,3,4692
TIC 144538584,144538584,105,105,11.48,52.2004,-28.9702,4,3,4693
TIC 176777687,176777687,105,105,11.48,47.8104,-32.7793,4,3,4694
TIC 176842857,176842857,105,105,11.48,49.3284,-31.8158,4,3,4695
TIC 176850558,176850558,105,105,11.48,49.4967,-32.1129,4,3,4696
TIC 89113861,89113861,105,105,11.49,55.3267,-27.33,4,3,4697
TIC 89205530,89205530,105,105,11.49,58.1011,-28.8756,4,3,4698
TIC 89255237,89255237,105,105,11.49,58.6593,-29.4959,4,3,4699
TIC 142865197,142865197,105,105,11.49,50.4307,-31.8269,4,3,4700
TIC 142867297,142867297,105,105,11.49,50.8199,-32.9109,4,3,4701
TIC 142867566,142867566,105,105,11.49,50.7855,-34.5534,4,3,4702
TIC 142875073,142875073,105,105,11.49,51.4234,-33.9717,4,3,4703
TIC 142958662,142958662,105,105,11.49,53.2114,-32.6421,4,3,4704
