target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 329973251,329973251,100,100,11.74,211.8103,-63.7093,3,4,,,,,UNKNOWN,5,999.0,2600
TIC 412191425,412191425,100,100,11.77,190.502,-57.9969,3,1,,,,117.57,UNKNOWN,5,999.0,2601
TIC 285370131,285370131,100,100,11.8,233.6465,-58.6507,4,1,,,,3607.76,UNKNOWN,5,999.0,2602
TIC 313080679,313080679,100,100,11.82,201.8255,-63.1648,3,4,,,,4237.36,UNKNOWN,5,999.0,2603
TIC 307540065,307540065,100,100,11.83,179.9181,-65.3998,3,2,3978.0,,,197.856,UNKNOWN,5,999.0,2604
TIC 21819176,21819176,100,100,11.84,181.4996,-45.7315,2,2,5728.0,,,317.846,UNKNOWN,5,999.0,2605
TIC 1109703170,1109703170,100,100,11.87,230.7787,-68.1262,4,1,,,,150.88,UNKNOWN,5,999.0,2606
TIC 450828561,450828561,100,100,11.91,186.9889,-61.6271,3,2,3148.0,,,4122.81,UNKNOWN,5,999.0,2607
TIC 305106753,305106753,100,100,11.92,178.2788,-62.7193,3,2,13306.0,,,8697.55,UNKNOWN,5,999.0,2608
TIC 335846848,335846848,100,100,11.95,214.4016,-61.2668,3,4,3164.0,,,3645.49,UNKNOWN,5,999.0,2609
TIC 329834725,329834725,100,100,11.96,211.6989,-65.3118,3,4,5094.0,,,224.025,UNKNOWN,5,999.0,2610
TIC 327505910,327505910,100,100,11.97,210.6207,-62.3409,3,4,,,,98.1841,UNKNOWN,5,999.0,2611
TIC 308761607,308761607,100,100,12.0,184.2769,-64.683,3,2,,,,3564.63,UNKNOWN,5,999.0,2612
TIC 321528595,321528595,100,100,12.01,205.6821,-63.5989,3,4,,,,1389.93,UNKNOWN,5,999.0,2613
TIC 305630106,305630106,100,100,12.03,178.8423,-60.4422,3,2,,,,,UNKNOWN,5,999.0,2614
TIC 447993848,447993848,100,100,12.03,185.1407,-71.5886,3,3,3250.0,,,92.577,UNKNOWN,5,999.0,2615
TIC 306023165,306023165,100,100,12.06,179.0525,-65.6319,3,2,3591.0,,,109.772,UNKNOWN,5,999.0,2616
TIC 337444409,337444409,100,100,12.06,215.1554,-61.4705,3,4,,,,4684.77,UNKNOWN,5,999.0,2617
TIC 381996371,381996371,100,100,12.07,208.7008,-62.6852,3,4,,,,1937.21,UNKNOWN,5,999.0,2618
TIC 67699045,67699045,100,100,12.09,182.4236,-58.9116,3,2,,,,104.568,UNKNOWN,5,999.0,2619
TIC 404153438,404153438,100,100,12.09,195.2399,-49.2035,3,1,,,,,UNKNOWN,5,999.0,2620
TIC 469811655,469811655,100,100,12.09,299.9751,-73.8762,4,3,,,,,UNKNOWN,5,999.0,2621
TIC 449610474,449610474,100,100,12.11,200.5836,-63.4078,3,4,5122.0,,,307.622,UNKNOWN,5,999.0,2622
TIC 363528034,363528034,100,100,12.14,249.3818,-66.836,4,1,5093.0,,,239.428,UNKNOWN,5,999.0,2623
TIC 435508488,435508488,100,100,12.14,192.9952,-63.887,3,3,,,,8142.45,UNKNOWN,5,999.0,2624
TIC 335860261,335860261,100,100,12.2,214.5001,-62.3552,3,4,,,,595.948,UNKNOWN,5,999.0,2625
TIC 407922734,407922734,100,100,12.2,290.6766,-76.3223,4,3,,,,,UNKNOWN,5,999.0,2626
TIC 162701588,162701588,100,100,12.22,190.985,-53.5732,3,1,3649.0,,,115.556,UNKNOWN,5,999.0,2627
TIC 360003096,360003096,100,100,12.24,186.4086,-72.8236,3,3,3175.0,,,99.8962,UNKNOWN,5,999.0,2628
TIC 449368963,449368963,100,100,12.24,199.9378,-60.5752,3,4,,,,4038.06,UNKNOWN,5,999.0,2629
TIC 22321793,22321793,100,100,12.26,183.8945,-43.7139,2,2,5111.0,,,252.443,UNKNOWN,5,999.0,2630
TIC 280945693,280945693,100,100,12.27,174.0693,-69.4643,3,3,3215.0,,,98.296,UNKNOWN,5,999.0,2631
TIC 398774857,398774857,100,100,12.28,180.3375,-55.0214,3,2,3733.0,,,113.14,UNKNOWN,5,999.0,2632
TIC 166562943,166562943,100,100,12.29,192.8466,-48.104,3,1,,,,,UNKNOWN,5,999.0,2633
TIC 261674916,261674916,100,100,12.31,185.8092,-55.6713,3,1,3613.0,,,110.892,UNKNOWN,5,999.0,2634
TIC 329209061,329209061,100,100,12.33,211.3318,-61.6795,3,4,,,,,UNKNOWN,5,999.0,2635
TIC 334409011,334409011,100,100,12.33,183.3267,-51.9449,3,1,3281.0,,,107.695,UNKNOWN,5,999.0,2636
TIC 364427226,364427226,100,100,12.34,161.2806,-48.6493,2,1,,,,780.12,UNKNOWN,5,999.0,2637
TIC 369636214,369636214,100,100,12.35,192.2972,-63.3238,3,3,,,,4612.28,UNKNOWN,5,999.0,2638
TIC 162893536,162893536,100,100,12.36,171.4476,-44.1744,2,1,,,,,UNKNOWN,5,999.0,2639
TIC 304416153,304416153,100,100,12.37,177.8047,-63.9741,3,2,,,,2350.59,UNKNOWN,5,999.0,2640
TIC 304426002,304426002,100,100,12.37,177.7961,-65.3168,3,2,,,,4849.87,UNKNOWN,5,999.0,2641
TIC 450403197,450403197,100,100,12.37,186.0613,-63.1893,3,2,3217.0,,,105.397,UNKNOWN,5,999.0,2642
TIC 209383792,209383792,100,100,12.38,210.2363,-59.79,3,4,,,,429.99,UNKNOWN,5,999.0,2643
TIC 245275641,245275641,100,100,12.43,199.3949,-48.3605,3,1,4170.0,,,161.107,UNKNOWN,5,999.0,2644
TIC 404232621,404232621,100,100,12.43,195.5676,-50.2956,3,1,,,,116.84,UNKNOWN,5,999.0,2645
TIC 457145545,457145545,100,100,12.43,203.2308,-58.7812,3,4,3205.0,,,120.607,UNKNOWN,5,999.0,2646
TIC 328017126,328017126,100,100,12.44,190.1444,-68.707,3,3,3443.0,,,105.812,UNKNOWN,5,999.0,2647
TIC 452244393,452244393,100,100,12.44,174.0137,-59.1871,3,2,,,,8079.87,UNKNOWN,5,999.0,2648
TIC 329161967,329161967,100,100,12.45,191.4955,-68.1465,3,3,3417.0,,,103.906,UNKNOWN,5,999.0,2649
TIC 459604398,459604398,100,100,12.45,163.0909,-56.2639,2,1,,,,1102.52,UNKNOWN,5,999.0,2650
TIC 931875642,931875642,100,100,12.48,176.0394,-54.6356,3,2,,,,97.5564,UNKNOWN,5,999.0,2651
TIC 327282466,327282466,100,100,12.5,189.121,-66.9475,3,3,,,,8896.19,UNKNOWN,5,999.0,2652
TIC 395514100,395514100,100,100,12.5,207.6807,-77.3023,4,2,6381.0,,,1009.46,UNKNOWN,5,999.0,2653
TIC 296790810,296790810,100,100,12.51,176.6067,-66.6932,3,2,3187.0,,,107.135,UNKNOWN,5,999.0,2654
TIC 311737029,311737029,100,100,12.53,181.3296,-71.8178,3,3,,,,,UNKNOWN,5,999.0,2655
TIC 1815641602,1815641602,100,100,12.55,287.2396,-74.7467,4,3,,,,91.3413,UNKNOWN,5,999.0,2656
TIC 61828957,61828957,100,100,12.56,177.4599,-47.6537,2,2,,,,,UNKNOWN,5,999.0,2657
TIC 305365636,305365636,100,100,12.57,178.5576,-64.2945,3,2,,,,2427.84,UNKNOWN,5,999.0,2658
TIC 38794566,38794566,100,100,12.58,226.7576,-58.2823,4,1,,,,5534.74,UNKNOWN,5,999.0,2659
TIC 80384677,80384677,100,100,12.6,165.1404,-49.0772,2,1,5299.0,,,346.642,UNKNOWN,5,999.0,2660
TIC 300460827,300460827,100,100,12.65,208.411,-63.5479,3,4,,,,206.153,UNKNOWN,5,999.0,2661
TIC 22386809,22386809,100,100,12.66,184.125,-47.0773,2,2,5715.15,,,431.494,UNKNOWN,5,999.0,2662
TIC 993938851,993938851,100,100,12.66,195.5676,-50.296,3,1,,,,112.605,UNKNOWN,5,999.0,2663
TIC 1689525352,1689525352,100,100,12.66,271.1989,-62.7705,4,4,,,,77.4129,UNKNOWN,5,999.0,2664
TIC 448391362,448391362,100,100,12.68,210.4019,-66.1656,3,4,,,,3355.27,UNKNOWN,5,999.0,2665
TIC 332283910,332283910,100,100,12.7,212.758,-62.1504,3,4,,,,4453.87,UNKNOWN,5,999.0,2666
TIC 306133198,306133198,100,100,12.72,179.1393,-63.4613,3,2,,,,6139.15,UNKNOWN,5,999.0,2667
TIC 271393722,271393722,100,100,12.74,186.6603,-59.4811,3,2,,,,108.118,UNKNOWN,5,999.0,2668
TIC 389212577,389212577,100,100,12.74,179.6416,-43.85,2,2,,,,120.518,UNKNOWN,5,999.0,2669
TIC 171897382,171897382,100,100,12.75,255.4792,-59.3766,4,4,4716.3,,,151.582,UNKNOWN,5,999.0,2670
TIC 466630838,466630838,100,100,12.78,166.5814,-61.5664,3,2,,,,,UNKNOWN,5,999.0,2671
TIC 384244834,384244834,100,100,12.79,216.5685,-63.0507,3,4,5669.0,,,3044.46,UNKNOWN,5,999.0,2672
TIC 940567001,940567001,100,100,12.79,179.6415,-43.8506,2,2,,,,124.669,UNKNOWN,5,999.0,2673
TIC 165557886,165557886,100,100,12.8,180.9602,-40.3944,2,2,,,,28.8433,UNKNOWN,5,999.0,2674
TIC 426706888,426706888,100,100,12.83,235.8407,-68.4138,4,1,,,,,UNKNOWN,5,999.0,2675
TIC 303617735,303617735,100,100,12.84,272.2055,-59.8917,4,4,,,,522.799,UNKNOWN,5,999.0,2676
TIC 317205065,317205065,100,100,12.84,203.8633,-62.2175,3,4,,,,,UNKNOWN,5,999.0,2677
TIC 401191824,401191824,100,100,12.84,187.5965,-50.5144,3,1,3765.0,,,155.254,UNKNOWN,5,999.0,2678
TIC 406376573,406376573,100,100,12.88,198.077,-54.6758,3,1,,,,94.5827,UNKNOWN,5,999.0,2679
TIC 1037692585,1037692585,100,100,12.88,218.8024,-58.6632,3,4,,,,150.128,UNKNOWN,5,999.0,2680
TIC 76804724,76804724,100,100,12.9,270.7366,-59.0339,4,4,5218.0,,,361.265,UNKNOWN,5,999.0,2681
TIC 360334556,360334556,100,100,12.91,188.2571,-74.1408,3,3,,,,,UNKNOWN,5,999.0,2682
TIC 320732776,320732776,100,100,12.93,174.8659,-63.493,3,2,,,,2294.42,UNKNOWN,5,999.0,2683
TIC 280378653,280378653,100,100,12.95,170.736,-61.5518,3,2,3122.0,,,3894.27,UNKNOWN,5,999.0,2684
TIC 990412647,990412647,100,100,12.96,191.9509,-54.526,3,1,,,,109.15,UNKNOWN,5,999.0,2685
TIC 253360354,253360354,100,100,12.98,196.1607,-59.8493,3,1,,,,,UNKNOWN,5,999.0,2686
TIC 312743439,312743439,100,100,12.99,201.6918,-59.9371,3,4,4193.0,,,187.91,UNKNOWN,5,999.0,2687
TIC 333822609,333822609,100,100,12.99,182.2419,-51.5054,3,1,3207.0,,,116.676,UNKNOWN,5,999.0,2688
TIC 307099276,307099276,100,100,13.0,179.5245,-60.774,3,2,8232.0,,,1196.03,UNKNOWN,5,999.0,2689
TIC 165378960,165378960,100,100,11.66,179.7455,-40.6886,2,2,4416.93,0.567744,,,GIANT,6,1.840305,2690
TIC 339812943,339812943,100,100,9.29,200.5306,-69.6369,3,3,4593.0,1.52912,,98.5823,GIANT,6,2.226883,2691
TIC 459701113,459701113,100,100,9.05,163.4109,-58.2276,3,2,6007.0,1.66932,,91.54745,GIANT,6,2.255079,2692
TIC 287794816,287794816,100,100,8.95,184.7412,-57.6221,3,2,4912.0,1.72812,,105.716,GIANT,6,2.265148,2693
TIC 451949522,451949522,100,100,8.94,173.0343,-58.0556,3,2,4962.0,1.76864,,112.375,GIANT,6,2.283279,2694
TIC 434572413,434572413,100,100,9.64,191.1444,-63.5296,3,3,4618.0,1.54064,,113.67,GIANT,6,2.303402,2695
TIC 311392615,311392615,100,100,8.0,258.8917,-75.4821,4,3,5301.81,2.25092,,105.816,GIANT,6,2.30472,2696
TIC 425368089,425368089,100,100,9.14,191.1,-58.9228,3,1,4776.0,1.75564,,110.761,GIANT,6,2.316871,2697
TIC 322617660,322617660,100,100,9.76,206.1777,-63.7972,3,4,4198.0,1.54844,,99.2904,GIANT,6,2.331789,2698
TIC 241423335,241423335,100,100,10.05,205.3569,-52.0932,3,1,3992.0,1.49993,,96.5784,GIANT,6,2.362142,2699
TIC 328234948,328234948,100,100,10.51,190.2159,-68.9497,3,3,3866.0,1.39666,,101.025,GIANT,6,2.392181,2700
TIC 307889317,307889317,100,100,10.57,179.9572,-61.6069,3,2,4028.0,1.38113,,113.452,GIANT,6,2.394469,2701
TIC 210961739,210961739,100,100,10.91,213.0335,-59.6636,3,4,3703.0,1.32641,,100.764,GIANT,6,2.427356,2702
TIC 398542825,398542825,100,100,10.64,179.8418,-54.6742,3,2,3927.0,1.41627,,113.323,GIANT,6,2.430292,2703
TIC 333832656,333832656,100,100,9.99,182.3602,-49.397,2,2,4141.0,1.65522,,111.268,GIANT,6,2.435711,2704
TIC 405237154,405237154,100,100,9.92,184.0044,-56.2354,3,2,4359.0,1.73223,,127.208,GIANT,6,2.461211,2705
TIC 450798184,450798184,100,100,11.21,187.0323,-63.0333,3,2,3571.0,1.28906,,104.453,GIANT,6,2.462546,2706
TIC 74828242,74828242,100,100,7.78,266.0239,-58.1262,4,4,5067.0,3.01043,,117.061,GIANT,6,2.513257,2707
TIC 329457680,329457680,100,100,10.41,191.9967,-68.7337,3,3,4734.0,1.65576,,183.757,GIANT,6,2.519995,2708
TIC 308903145,308903145,100,100,11.56,184.4138,-64.1617,3,2,3423.0,1.27713,,108.006,GIANT,6,2.52447,2709
TIC 451194251,451194251,100,100,11.72,187.7344,-65.8402,3,3,3339.0,1.25116,,106.351,GIANT,6,2.538626,2710
TIC 349859866,349859866,100,100,8.15,245.5003,-64.4049,4,1,5033.0,2.92352,,133.275,GIANT,6,2.561812,2711
TIC 395118038,395118038,100,100,7.62,218.5653,-60.4083,3,4,4500.0,3.34335,,95.2937,GIANT,6,2.572364,2712
TIC 425428850,425428850,100,100,12.01,200.6615,-50.106,3,1,3465.0,1.26823,,137.821,GIANT,6,2.608396,2713
TIC 422090207,422090207,100,100,8.21,188.8074,-50.6195,3,1,5164.0,3.10521,,151.776,GIANT,6,2.626182,2714
TIC 165558759,165558759,100,100,8.37,180.8339,-39.2564,2,2,5211.0,3.15654,,166.265,GIANT,6,2.672423,2715
TIC 338248268,338248268,100,100,10.23,198.5043,-68.7774,3,3,4730.0,2.05714,,206.991,GIANT,6,2.672528,2716
TIC 82629956,82629956,100,100,8.07,169.8101,-48.8791,2,1,4892.0,3.39139,,140.491,GIANT,6,2.674755,2717
TIC 266170221,266170221,100,100,8.46,174.9566,-55.721,3,2,5266.0,3.15653,,174.858,GIANT,6,2.69042,2718
TIC 255957373,255957373,100,100,11.73,198.6828,-58.2372,3,1,4440.0,1.50197,,252.633,GIANT,6,2.699323,2719
TIC 76386508,76386508,100,100,8.09,269.6142,-57.7928,4,4,4946.0,3.47592,,147.607,GIANT,6,2.70014,2720
TIC 73650567,73650567,100,100,8.99,192.0321,-44.6548,2,2,5100.0,2.88485,,197.297,GIANT,6,2.718246,2721
TIC 292698326,292698326,100,100,8.25,271.4659,-76.5538,4,3,4967.0,3.46809,,152.34,GIANT,6,2.730181,2722
TIC 313038875,313038875,100,100,8.19,182.9796,-66.6954,3,3,5073.0,3.58751,,164.991,GIANT,6,2.747586,2723
TIC 402707467,402707467,100,100,8.2,248.3705,-62.6785,4,1,4915.0,3.65486,,160.436,GIANT,6,2.765741,2724
TIC 72863988,72863988,100,100,10.87,188.9075,-43.0312,2,2,4989.0,2.10195,,324.351,GIANT,6,2.819245,2725
TIC 326661506,326661506,100,100,12.57,188.4233,-70.133,3,3,3380.0,1.43025,,183.153,GIANT,6,2.824824,2726
TIC 93228636,93228636,100,100,10.29,174.8679,-52.6835,2,1,5097.5,2.43159,,290.69,GIANT,6,2.829781,2727
TIC 305900206,305900206,100,100,12.55,178.8324,-64.1716,3,2,3483.0,1.49394,,197.015,GIANT,6,2.858666,2728
TIC 361458540,361458540,100,100,8.7,193.6024,-76.1754,3,3,4878.5,3.81053,,174.408,GIANT,6,2.901971,2729
TIC 448337548,448337548,100,100,9.89,209.6918,-70.6817,3,3,5215.0,2.97829,,308.274,GIANT,6,2.925934,2730
TIC 392032131,392032131,100,100,8.5,174.2747,-69.6134,3,3,4871.9,4.13104,,202.033,GIANT,6,2.932119,2731
TIC 73033700,73033700,100,100,8.72,189.6239,-42.8367,2,2,4828.0,3.93288,,210.152,GIANT,6,2.933421,2732
TIC 387426075,387426075,100,100,8.09,217.1542,-65.4462,3,4,4881.0,4.54811,,184.737,GIANT,6,2.933662,2733
TIC 280238605,280238605,100,100,8.44,203.8756,-54.5703,3,1,5037.0,4.19935,,204.822,GIANT,6,2.934364,2734
TIC 245171169,245171169,100,100,8.27,198.8195,-50.9689,3,1,5117.0,4.43884,,214.573,GIANT,6,2.948539,2735
TIC 359637344,359637344,100,100,9.55,184.186,-75.011,3,3,5511.0,3.32245,,308.936,GIANT,6,2.952917,2736
TIC 311029642,311029642,100,100,8.85,256.6124,-74.5144,4,3,4761.0,4.04266,,225.433,GIANT,6,2.983334,2737
TIC 245228772,245228772,100,100,8.03,199.043,-48.4652,3,1,5036.0,5.00544,,209.668,GIANT,6,3.004885,2738
TIC 311420180,311420180,100,100,8.79,259.6983,-73.4203,4,3,4779.0,4.25078,,232.191,GIANT,6,3.014937,2739
TIC 311249049,311249049,100,100,8.02,257.9771,-73.879,4,3,7896.0,5.09877,,448.356,GIANT,6,3.018931,2740
TIC 194440256,194440256,100,100,7.6,222.4691,-57.3466,3,4,9454.0,5.68025,,432.559,GIANT,6,3.028735,2741
TIC 272403300,272403300,100,100,8.26,187.7577,-56.0667,3,1,5152.0,4.89599,,223.591,GIANT,6,3.031681,2742
TIC 93714388,93714388,100,100,8.3,175.8791,-50.9238,2,1,4857.25,4.89039,,218.522,GIANT,6,3.038687,2743
TIC 411679817,411679817,100,100,8.05,189.4389,-55.2116,3,1,4839.0,5.20811,,200.536,GIANT,6,3.04336,2744
TIC 135254999,135254999,100,100,8.09,186.2583,-37.3555,2,2,5299.0,5.27707,,252.682,GIANT,6,3.062786,2745
TIC 253502871,253502871,100,100,9.18,197.1035,-57.0454,3,1,5126.6,4.15499,,299.593,GIANT,6,3.07314,2746
TIC 426154732,426154732,100,100,8.17,238.4417,-76.5095,4,2,5005.0,5.27725,,237.792,GIANT,6,3.078815,2747
TIC 21946525,21946525,100,100,10.61,181.9907,-44.062,2,2,5217.1,3.03705,,431.667,GIANT,6,3.086904,2748
TIC 276644602,276644602,100,100,8.36,265.4982,-80.6625,4,3,4907.0,5.10546,,225.6,GIANT,6,3.08807,2749
TIC 292627233,292627233,100,100,8.21,270.7679,-73.6589,4,3,4961.0,5.40287,,242.405,GIANT,6,3.107249,2750
TIC 273119951,273119951,100,100,8.49,178.7799,-52.1482,2,1,4846.0,5.10823,,246.578,GIANT,6,3.114541,2751
TIC 365775164,365775164,100,100,8.31,275.4983,-63.619,4,4,9442.0,5.32922,,633.701,GIANT,6,3.115327,2752
TIC 306985467,306985467,100,100,8.27,266.9611,-65.845,4,4,4990.0,5.3833,,252.206,GIANT,6,3.116097,2753
TIC 392556138,392556138,100,100,9.21,175.5954,-71.5387,3,3,4582.0,4.34045,,249.407,GIANT,6,3.11707,2754
TIC 135313445,135313445,100,100,8.37,186.6476,-41.5457,2,2,7802.0,5.30066,,528.218,GIANT,6,3.12266,2755
TIC 297461809,297461809,100,100,8.49,180.3476,-71.2272,3,3,9585.0,5.2368,,631.594,GIANT,6,3.136132,2756
TIC 426572304,426572304,100,100,8.24,246.6762,-74.3453,4,2,5240.0,5.55219,,278.473,GIANT,6,3.136929,2757
TIC 82255371,82255371,100,100,10.38,168.9158,-48.7836,2,1,4991.68,3.44737,,404.896,GIANT,6,3.150976,2758
TIC 81314064,81314064,100,100,8.03,167.242,-48.4028,2,1,9597.0,5.94106,,618.297,GIANT,6,3.153728,2759
TIC 364484513,364484513,100,100,8.73,253.2609,-66.6378,4,4,7058.0,5.0795,,523.763,GIANT,6,3.157642,2760
TIC 373016628,373016628,100,100,8.18,263.8682,-72.343,4,3,4949.0,5.85134,,260.181,GIANT,6,3.170511,2761
TIC 294295617,294295617,100,100,8.26,265.2568,-69.6914,4,3,4974.0,5.85785,,271.534,GIANT,6,3.187476,2762
TIC 466695111,466695111,100,100,8.12,296.7677,-74.9104,4,3,5115.0,6.06155,,275.343,GIANT,6,3.189167,2763
TIC 301548972,301548972,100,100,8.29,257.1929,-68.9786,4,4,4935.0,5.86046,,268.201,GIANT,6,3.193863,2764
TIC 425796306,425796306,100,100,8.06,234.1636,-71.9818,4,2,4729.0,6.26474,,234.858,GIANT,6,3.205806,2765
TIC 257383436,257383436,100,100,8.17,219.86,-70.2901,4,2,7757.0,6.16375,,516.508,GIANT,6,3.21369,2766
TIC 22319809,22319809,100,100,10.27,183.9576,-45.478,2,2,5009.0,3.81571,,435.528,GIANT,6,3.217151,2767
TIC 73645037,73645037,100,100,8.22,191.6754,-43.3126,2,2,4650.0,6.12168,,239.987,GIANT,6,3.217741,2768
TIC 163386233,163386233,100,100,8.11,173.6317,-42.65,2,2,4790.0,6.2814,,249.837,GIANT,6,3.218113,2769
TIC 414929408,414929408,100,100,10.26,189.1089,-64.6238,3,3,5111.0,3.85165,,425.016,GIANT,6,3.223294,2770
TIC 72761468,72761468,100,100,10.25,188.5115,-43.6305,2,2,5200.0,3.86791,,480.345,GIANT,6,3.224953,2771
TIC 360768521,360768521,100,100,8.84,190.3641,-72.098,3,3,6946.0,5.43904,,543.126,GIANT,6,3.239045,2772
TIC 314223624,314223624,100,100,8.63,184.3453,-69.0996,3,3,10777.0,5.84901,,838.841,GIANT,6,3.260165,2773
TIC 334498906,334498906,100,100,7.82,183.3774,-48.7967,2,2,4703.0,7.06217,,235.159,GIANT,6,3.261876,2774
TIC 336954611,336954611,100,100,9.32,196.5428,-66.7488,3,3,9484.0,5.01471,,807.517,GIANT,6,3.264492,2775
TIC 257900517,257900517,100,100,8.79,220.8458,-66.7786,4,1,9702.0,5.74242,,805.988,GIANT,6,3.27619,2776
TIC 468017318,468017318,100,100,8.89,169.8438,-60.9386,3,2,8122.0,5.73574,,802.136,GIANT,6,3.295179,2777
TIC 329541516,329541516,100,100,8.37,191.9807,-71.5962,3,3,10545.0,6.47145,,794.457,GIANT,6,3.296003,2778
TIC 319063231,319063231,100,100,8.23,204.8548,-60.5849,3,4,4934.0,6.77221,,277.144,GIANT,6,3.307461,2779
TIC 71738687,71738687,100,100,8.32,166.6837,-43.6141,2,1,4935.0,6.63786,,301.195,GIANT,6,3.308056,2780
TIC 311963159,311963159,100,100,8.04,264.212,-73.7466,4,3,5015.0,7.12346,,302.626,GIANT,6,3.313382,2781
TIC 328851699,328851699,100,100,10.15,191.3896,-66.3622,3,3,5019.0,4.50685,,447.15,GIANT,6,3.337746,2782
TIC 173657023,173657023,100,100,8.44,257.9105,-59.4802,4,4,4747.7,6.75433,,298.663,GIANT,6,3.347165,2783
TIC 381293498,381293498,100,100,8.11,257.9503,-65.5011,4,4,4847.0,7.49684,,306.843,GIANT,6,3.371756,2784
TIC 391942460,391942460,100,100,9.65,218.2358,-65.1384,3,4,9206.0,5.29267,,1019.24,GIANT,6,3.37735,2785
TIC 257776944,257776944,100,100,9.42,220.3516,-71.0481,4,2,9720.0,5.6168,,1054.67,GIANT,6,3.382978,2786
TIC 336063687,336063687,100,100,9.09,195.2994,-67.6058,3,3,8192.0,6.06491,,795.502,GIANT,6,3.383649,2787
TIC 327936191,327936191,100,100,9.39,189.9941,-67.9526,3,3,9166.0,5.71546,,996.294,GIANT,6,3.392102,2788
TIC 460757362,460757362,100,100,8.75,191.7776,-63.0856,3,3,8289.0,6.67823,,783.614,GIANT,6,3.399323,2789
TIC 384513078,384513078,100,100,10.07,253.1102,-79.1352,4,2,5042.0,4.93786,,523.425,GIANT,6,3.401078,2790
TIC 311844434,311844434,100,100,8.36,181.6179,-68.9913,3,3,4507.0,7.3585,,279.388,GIANT,6,3.405579,2791
TIC 272056870,272056870,100,100,8.19,187.2271,-54.6491,3,1,3760.0,7.6686,,173.904,GIANT,6,3.407432,2792
TIC 306353485,306353485,100,100,8.49,264.6682,-65.8501,4,4,4614.0,7.18576,,314.475,GIANT,6,3.410945,2793
TIC 76618202,76618202,100,100,8.21,270.3312,-57.2757,4,4,5175.0,7.84649,,375.839,GIANT,6,3.431351,2794
TIC 448333264,448333264,100,100,8.04,209.7876,-69.5771,3,3,4820.0,8.25688,,312.219,GIANT,6,3.441632,2795
TIC 467641651,467641651,100,100,9.33,168.8056,-60.0326,3,2,9399.0,6.16085,,1159.15,GIANT,6,3.445281,2796
TIC 191327724,191327724,100,100,8.04,221.5749,-57.5984,3,4,4854.0,8.3315,,302.565,GIANT,6,3.449446,2797
TIC 453544771,453544771,100,100,8.01,205.5135,-57.5296,3,4,4961.0,8.48276,,323.587,GIANT,6,3.459074,2798
TIC 221043922,221043922,100,100,9.55,246.9408,-59.1845,4,1,8536.0,5.95816,,1050.14,GIANT,6,3.460224,2799
TIC 359853323,359853323,100,100,8.36,185.7531,-73.9783,3,3,4785.5,7.85833,,327.218,GIANT,6,3.462661,2800
TIC 160198172,160198172,100,100,9.12,189.5667,-52.3008,3,1,4859.0,6.63051,,416.391,GIANT,6,3.467094,2801
TIC 147000930,147000930,100,100,8.32,161.6161,-47.6326,2,1,5246.96,7.97225,,406.459,GIANT,6,3.467162,2802
TIC 91913015,91913015,100,100,8.11,171.9459,-52.4956,2,1,5279.0,8.42106,,392.41,GIANT,6,3.472734,2803
TIC 429234939,429234939,100,100,8.05,184.0488,-49.9074,2,2,5348.0,8.56454,,398.47,GIANT,6,3.475408,2804
TIC 146310847,146310847,100,100,8.19,158.2313,-47.4357,2,1,5372.0,8.40729,,419.4,GIANT,6,3.487312,2805
TIC 326153517,326153517,100,100,8.17,187.9637,-70.646,3,3,4624.0,8.44665,,296.422,GIANT,6,3.487369,2806
TIC 207885877,207885877,100,100,11.53,207.5697,-59.239,3,4,4793.0,3.9053,,621.671,GIANT,6,3.489309,2807
TIC 277962510,277962510,100,100,8.44,177.7435,-41.7396,2,2,4804.0,7.95967,,358.587,GIANT,6,3.48979,2808
TIC 397881836,397881836,100,100,7.07,219.2623,-62.5086,3,4,5070.0,10.9298,,280.939,GIANT,6,3.491224,2809
TIC 330722436,330722436,100,100,8.04,212.0157,-64.5397,3,4,10821.0,8.7467,,857.472,GIANT,6,3.491688,2810
TIC 93096525,93096525,100,100,8.62,174.6491,-51.214,2,1,4917.0,7.66871,,401.04,GIANT,6,3.493445,2811
TIC 342497524,342497524,100,100,8.19,204.648,-69.2943,3,3,9094.0,8.47702,,831.379,GIANT,6,3.494486,2812
TIC 334762072,334762072,100,100,9.32,213.9718,-61.1908,3,4,7895.0,6.55042,,1016.87,GIANT,6,3.496538,2813
TIC 423264337,423264337,100,100,8.23,297.6577,-75.835,4,3,4668.4,8.42802,,322.035,GIANT,6,3.497451,2814
TIC 447337801,447337801,100,100,8.31,251.6882,-62.3399,4,4,4503.0,8.35224,,308.372,GIANT,6,3.505606,2815
TIC 286982258,286982258,100,100,8.23,187.2184,-69.9066,3,3,4769.0,8.51103,,339.002,GIANT,6,3.505964,2816
TIC 82940156,82940156,100,100,8.03,170.2215,-52.2254,2,1,4619.9,8.91497,,300.284,GIANT,6,3.50624,2817
TIC 339309679,339309679,100,100,8.03,199.8787,-68.7951,3,3,4850.0,8.92385,,325.907,GIANT,6,3.507105,2818
TIC 403069041,403069041,100,100,8.29,226.7976,-72.5407,4,2,4632.0,8.41292,,331.095,GIANT,6,3.507894,2819
